Genre,Artist,Track Name,Full Multitrack Link,Excerpt Multitrack Link,Number of Tracks (Excerpt),Number of Tracks (Full),Full Mix Preview,Excerpt Mix Preview,Unmastered WAV,Forum Link,Podcast Link
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Phre The Eon,'Everybody's Falling Apart',https://mtkdata.cambridgemusictechnology.co.uk/MTK001/MR1008_PhreTheEon_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK001/MR1008_PhreTheEon.zip,22,25,https://previews.cambridge-mt.com/1008_Remix.mp3,https://previews.cambridge-mt.com/1008_Preview.mp3,https://previews.cambridge-mt.com/EverybodysFallingApart_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=83,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Plywood Cowboy,'Last Night's Gig',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/PlywoodCowboy_LastNightsGig_Full.zip,,,18,https://previews.cambridge-mt.com/LastNightsGig_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=510,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Purple Hat Mob,'Access Denied',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/PurpleHatMob_AccessDenied_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/PurpleHatMob_AccessDenied.zip,15,28,https://previews.cambridge-mt.com/AccessDenied_Full_Preview.mp3,https://previews.cambridge-mt.com/AccessDenied_Preview.mp3,https://previews.cambridge-mt.com/AccessDenied_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=519,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Qupe,'Ayni Nehirde',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/Qupe_AyniNehirde_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/Qupe_AyniNehirde.zip,19,28,https://previews.cambridge-mt.com/AyniNehirde_Full_Preview.mp3,https://previews.cambridge-mt.com/AyniNehirde_Preview.mp3,https://previews.cambridge-mt.com/AyniNehirde_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=352,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Rebecca Haviland & Whiskey Heart,'57 Chevy',https://multitracks.cambridge-mt.com/RebeccaHavilandAndWhiskeyHeart_57Chevy_Full.zip,,,21,https://previews.cambridge-mt.com/57Chevy_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=977,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Redwood,'Smoker And The Stoner',https://multitracks.cambridge-mt.com/Redwood_SmokerAndTheStoner_Full.zip,https://multitracks.cambridge-mt.com/Redwood_SmokerAndTheStoner.zip,20,26,https://previews.cambridge-mt.com/SmokerAndTheStoner_Full_Preview.mp3,https://previews.cambridge-mt.com/SmokerAndTheStoner_Preview.mp3,https://previews.cambridge-mt.com/SmokerAndTheStoner_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=923,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Ripe,'4 Out Of 10',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/Ripe_4OutOf10_Full.zip,,,18,https://previews.cambridge-mt.com/4OutOf10_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=434,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Ripe,'Little Lighter',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/Ripe_LittleLighter_Full.zip,,,26,https://previews.cambridge-mt.com/LittleLighter_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=499,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Salon 8,'Gökyüzü',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/Salon8_Gokyuzu_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/Salon8_Gokyuzu.zip,10,16,https://previews.cambridge-mt.com/Gokyuzu_Full_Preview.mp3,https://previews.cambridge-mt.com/Gokyuzu_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=432,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Secretariat,'Borderline',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Secretariat_Borderline_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Secretariat_Borderline.zip,9,12,https://previews.cambridge-mt.com/Borderline_Full_Preview.mp3,https://previews.cambridge-mt.com/Borderline_Preview.mp3,https://previews.cambridge-mt.com/Borderline_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=251,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Secretariat,'Homebound',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Secretariat_Homebound_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Secretariat_Homebound.zip,2,2,https://previews.cambridge-mt.com/Homebound_Full_Preview.mp3,https://previews.cambridge-mt.com/Homebound_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=290,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Secretariat,'Over The Top',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Secretariat_OverTheTop_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Secretariat_OverTheTop.zip,10,11,https://previews.cambridge-mt.com/OverTheTop_Full_Preview.mp3,https://previews.cambridge-mt.com/OverTheTop_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=236,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,ShortWave RadioBand,'Don't Care',https://multitracks.cambridge-mt.com/ShortwaveRadioBand_DontCare_Full.zip,https://multitracks.cambridge-mt.com/ShortwaveRadioBand_DontCare.zip,35,52,https://previews.cambridge-mt.com/DontCare_Full_Preview.mp3,https://previews.cambridge-mt.com/DontCare_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=828,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,ShortWave RadioBand,'SomeDay',https://multitracks.cambridge-mt.com/ShortwaveRadioBand_SomeDay_Full.zip,https://multitracks.cambridge-mt.com/ShortwaveRadioBand_SomeDay.zip,27,47,https://previews.cambridge-mt.com/SomeDay_Full_Preview.mp3,https://previews.cambridge-mt.com/SomeDay_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=832,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Six Fox Whiskey,'Hope And The Sea',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/SixFoxWhiskey_HopeAndTheSea_Full.zip,,,20,https://previews.cambridge-mt.com/HopeAndTheSea_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=511,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Skyeez & The Whiteflies,'Banana Split',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/SkyeezAndTheWhiteflies_BananaSplit_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/SkyeezAndTheWhiteflies_BananaSplit.zip,37,48,https://previews.cambridge-mt.com/BananaSplit_Full_Preview.mp3,https://previews.cambridge-mt.com/BananaSplit_Preview.mp3,https://previews.cambridge-mt.com/BananaSplit_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=726,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Skyeez & The Whiteflies,'Jump Across',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/SkyeezAndTheWhiteflies_JumpAcross_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/SkyeezAndTheWhiteflies_JumpAcross.zip,25,44,https://previews.cambridge-mt.com/JumpAcross_Full_Preview.mp3,https://previews.cambridge-mt.com/JumpAcross_Preview.mp3,https://previews.cambridge-mt.com/JumpAcross_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=774,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Spike Mullings,'Mike's Sulking',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/SpikeMullings_MikesSulking_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK003/SpikeMullings_MikesSulking.zip,17,19,https://previews.cambridge-mt.com/MikesSulking_Full_Preview.mp3,https://previews.cambridge-mt.com/MikesSulking_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=86,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,The Sunshine Garcia Band,'For I Am The Moon',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/SunshineGarciaBand_ForIAmTheMoon_Full.zip,,,56,https://previews.cambridge-mt.com/ForIAmTheMoon_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=218,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Swatkins & Moorea Masa,'Until I Get Back',https://multitracks.cambridge-mt.com/SwatkinsAndMooreaMasa_UntilIGetBack_Full.zip,,,20,https://previews.cambridge-mt.com/UntilIGetBack_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=976,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Swinging Steaks,'Lost My Way',https://mtkdata.cambridgemusictechnology.co.uk/MTK005/SwingingSteaks_LostMyWay_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/SwingingSteaks_LostMyWay.zip,21,26,https://previews.cambridge-mt.com/LostMyWay_Full_Preview.mp3,https://previews.cambridge-mt.com/LostMyWay_Preview.mp3,https://previews.cambridge-mt.com/LostMyWay_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=89,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Szlachetka,'Heart Of My Home Town',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/MattSzlachetka_HeartOfMyHomeTown_Full.zip,,,20,https://previews.cambridge-mt.com/HeartOfMyHomeTown_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=507,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,thelvnguage,'Kings And Queens',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/thelvnguage_KingsAndQueens_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/thelvnguage_KingsAndQueens.zip,11,15,https://previews.cambridge-mt.com/KingsAndQueens_Full_Preview.mp3,https://previews.cambridge-mt.com/KingsAndQueens_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=436,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,thelvnguage,'Raspberry Jam',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/thelvnguage_RaspberryJam_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/thelvnguage_RaspberryJam.zip,8,8,https://previews.cambridge-mt.com/RaspberryJam_Full_Preview.mp3,https://previews.cambridge-mt.com/RaspberryJam_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=502,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,The Timezone,'GOTGF',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/TheTimezone_GOTGF_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/TheTimezone_GOTGF.zip,26,54,https://previews.cambridge-mt.com/GOTGF_Full_Preview.mp3,https://previews.cambridge-mt.com/GOTGF_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=449,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Tommy Marcinek,'Happy Blues',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/TommyMarcinek_HappyBlues_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/TommyMarcinek_HappyBlues.zip,18,19,https://previews.cambridge-mt.com/HappyBlues_Full_Preview.mp3,https://previews.cambridge-mt.com/HappyBlues_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=356,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Tommy Marcinek,'My Childhood Sweetheart',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/TommyMarcinek_MyChildhoodSweetheart_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/TommyMarcinek_MyChildhoodSweetheart.zip,22,24,https://previews.cambridge-mt.com/MyChildhoodSweetheart_Full_Preview.mp3,https://previews.cambridge-mt.com/MyChildhoodSweetheart_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=684,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Traffic Experiment,'Once More (With Feeling)',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/TrafficExperiment_OnceMore_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/TrafficExperiment_OnceMore.zip,32,63,https://previews.cambridge-mt.com/OnceMore_Full_Preview.mp3,https://previews.cambridge-mt.com/OnceMore_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=90,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Traffic Experiment,'Sirens',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/TrafficExperiment_Sirens_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/TrafficExperiment_Sirens.zip,27,32,https://previews.cambridge-mt.com/Sirens_Full_Preview.mp3,https://previews.cambridge-mt.com/Sirens_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=91,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,The Travelling Band,'Passing Ships',https://mtkdata.cambridgemusictechnology.co.uk/MTK010/TheTravellingBand_PassingShips_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK010/TheTravellingBand_PassingShips.zip,31,50,https://previews.cambridge-mt.com/PassingShips_Full_Preview.mp3,https://previews.cambridge-mt.com/PassingShips_Preview.mp3,https://previews.cambridge-mt.com/PassingShips_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=305,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,The Travelling Band,'Quicksand',https://mtkdata.cambridgemusictechnology.co.uk/MTK010/TheTravellingBand_Quicksand_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK010/TheTravellingBand_Quicksand.zip,28,35,https://previews.cambridge-mt.com/Quicksand_Full_Preview.mp3,https://previews.cambridge-mt.com/Quicksand_Preview.mp3,https://previews.cambridge-mt.com/Quicksand_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=341,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Turkuaz,"'Lookin' Tough, Feelin' Good'",https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/Turkuaz_LookinToughFeelinGood_Full.zip,,,24,https://previews.cambridge-mt.com/LookinToughFeelinGood_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=412,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Turkuaz,'Tip Toe Through The Crypto',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/Turkuaz_TipToeThroughTheCrypto_Full.zip,,,23,https://previews.cambridge-mt.com/TipToeThroughTheCrypto_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=324,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Umphrey's McGee,'Crucial Taunt',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/UmphreysMcGee_CrucialTaunt_Full.zip,,,25,https://previews.cambridge-mt.com/CrucialTaunt_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=865,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Wesley Morgan,'Backroom In Tulsa',https://mtkdata.cambridgemusictechnology.co.uk/MTK005/WesleyMorgan_BackroomInTulsa_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/WesleyMorgan_BackroomInTulsa.zip,18,21,https://previews.cambridge-mt.com/BackroomInTulsa_Full_Preview.mp3,https://previews.cambridge-mt.com/BackroomInTulsa_Preview.mp3,https://previews.cambridge-mt.com/BackroomInTulsa_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=180,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Wesley Morgan,'Flesh And Bone',https://mtkdata.cambridgemusictechnology.co.uk/MTK005/WesleyMorgan_FleshAndBone_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/WesleyMorgan_FleshAndBone.zip,9,9,https://previews.cambridge-mt.com/FleshAndBone_Full_Preview.mp3,https://previews.cambridge-mt.com/FleshAndBone_Preview.mp3,https://previews.cambridge-mt.com/FleshAndBone_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=186,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Wesley Morgan,'Poor Boy',,,,,https://previews.cambridge-mt.com/PoorBoy_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=265,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Wess Meets West,'64 Bristol',https://mtkdata.cambridgemusictechnology.co.uk/MTK011/WessMeetsWest_64Bristol_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK011/WessMeetsWest_64Bristol.zip,43,72,https://previews.cambridge-mt.com/64Bristol_Full_Preview.mp3,https://previews.cambridge-mt.com/64Bristol_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=345,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Wess Meets West,'Direct Experience',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/WessMeetsWest_DirectExperience_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/WessMeetsWest_DirectExperience.zip,25,72,https://previews.cambridge-mt.com/DirectExperience_Full_Preview.mp3,https://previews.cambridge-mt.com/DirectExperience_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=443,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,The Western Den,'Like You Do',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/TheWesternDen_LikeYouDo_Full.zip,,,19,https://previews.cambridge-mt.com/LikeYouDo_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=512,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Wide Waters,'Into The Forest',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/WideWaters_IntoTheForest_Full_Pt1.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/WideWaters_IntoTheForest.zip,55,84,https://previews.cambridge-mt.com/IntoTheForest_Full_Preview.mp3,https://previews.cambridge-mt.com/IntoTheForest_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=525,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Will Evans,'Me And My Crew',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/WillEvans_MeAndMyCrew_Full.zip,,,20,https://previews.cambridge-mt.com/MeAndMyCrew_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=809,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,W.I.N.D.,'Funky To The Bone',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/WIND_FunkyToTheBone_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/WIND_FunkyToTheBone.zip,29,43,https://previews.cambridge-mt.com/FunkyToTheBone_Full_Preview.mp3,https://previews.cambridge-mt.com/FunkyToTheBone_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=364,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,W.I.N.D.,'Temporary Happiness',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/WIND_TemporaryHappiness_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/WIND_TemporaryHappiness.zip,33,34,https://previews.cambridge-mt.com/TemporaryHappiness_Full_Preview.mp3,https://previews.cambridge-mt.com/TemporaryHappiness_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=373,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Woodfire,'Animals',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_Animals_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_Animals.zip,12,15,https://previews.cambridge-mt.com/Animals_Full_Preview.mp3,https://previews.cambridge-mt.com/Animals_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=440,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Woodfire,'Get Fooled',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_GetFooled_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_GetFooled.zip,14,14,https://previews.cambridge-mt.com/GetFooled_Full_Preview.mp3,https://previews.cambridge-mt.com/GetFooled_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=411,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Woodfire,'Haunted House',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_HauntedHouse_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_HauntedHouse.zip,10,15,https://previews.cambridge-mt.com/HauntedHouse_Full_Preview.mp3,https://previews.cambridge-mt.com/HauntedHouse_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=427,
Alt Rock / Blues / Country Rock / Indie / Funk / Reggae,Woodfire,'Outer _',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_Outer_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/Woodfire_Outer.zip,13,16,https://previews.cambridge-mt.com/Outer_Full_Preview.mp3,https://previews.cambridge-mt.com/Outer_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=392,
